Age,Employment_Type,Monthly_Income_INR,Monthly_Expenses_INR,Savings_INR,Current_Balance_INR,Existing_EMI_INR,Loan_Amount_INR,Credit_Utilization,Previous_Defaults,Credit_History_Years,Active_Loans,Loan_Purpose,Approved
22,Government,142815,52102,379147,21673,17205,1433917,0.34407427435835647,0,4,0,Business,1
34,Private,22072,14812,119621,16157,7657,123515,0.7380596379474442,0,16,1,Education,1
25,Private,41688,19140,186108,21042,0,478039,0.040582460058026903,0,4,0,Car,1
59,Private,28401,13629,145061,5018,8402,339980,0.4820099724546446,0,22,0,Car,1
51,Business,76518,47521,961857,14293,0,828835,0.3563353231123568,0,11,0,Car,1
26,Self Employed,114577,57883,746325,54555,34728,956957,0.014467817408315264,0,0,1,Personal,1
40,Self Employed,22248,7740,38271,17340,5933,622266,0.47026373572060354,0,2,4,Home,1
52,Private,47196,22424,472238,105162,0,443369,0.15183801406473674,0,22,2,Car,1
24,Business,33552,18527,20110,39016,0,1010722,0.02191370931644454,0,1,0,Home,1
32,Private,81362,47815,73701,15672,0,757233,0.6150521122145971,2,2,0,Car,0
37,Business,62673,34980,593909,10697,7152,503563,0.9868396759016642,0,10,2,Personal,1
42,Private,99259,34509,793670,36690,21270,683792,0.677410442823818,0,18,3,Personal,1
20,Private,38076,16058,74478,12805,12945,439099,0.8821714611821762,0,2,0,Car,1
63,Self Employed,45707,27123,530227,80474,13548,559617,0.12619695501028227,1,21,0,Car,1
41,Private,62097,40491,580802,5710,14660,700428,0.2961728053094196,0,16,1,Car,1
51,Business,41663,13285,498040,2874,2955,1427205,0.7683513997033833,0,11,0,Home,1
63,Business,58653,18586,80541,9493,0,636419,0.17887967535518345,1,4,0,Car,1
39,Private,105039,58544,906247,29989,25758,631674,0.5957439585359284,0,6,0,Education,1
28,Private,176338,91557,1135455,56047,30488,6031464,0.47187615391379434,0,6,0,Home,1
65,Private,36570,13243,393542,7594,12767,1188514,0.6028641434256488,1,25,2,Home,0
25,Business,177818,92343,607437,28364,49080,1038510,0.966081069155881,0,6,2,Education,1
56,Private,36265,25015,90202,6669,3848,1452199,0.7659420804495565,0,7,4,Home,0
60,Government,82566,45606,379325,26846,16275,1026711,0.9890878368193631,0,11,2,Car,1
52,Private,36437,17477,263912,2550,6019,259957,0.12221397807678314,0,1,0,Personal,1
63,Government,26429,16677,387845,26480,0,200925,0.46353981604667216,0,6,1,Personal,1
55,Self Employed,102092,39318,1220996,24130,18781,3301098,0.24664041830449268,2,11,1,Home,0
25,Private,47596,22166,167358,3313,0,349720,0.6660173069855138,0,2,0,Personal,1
54,Private,105915,54133,1218654,37079,0,844126,0.014182513546337927,0,10,1,Personal,1
44,Self Employed,76972,38625,704786,27476,6311,636855,0.8934687404437791,0,23,0,Personal,1
45,Government,62734,41930,455694,31273,13151,604384,0.601025708766031,0,20,2,Business,1
57,Private,68233,28457,279048,24636,9760,690369,0.6707801099162679,0,16,0,Business,1
51,Private,94201,30389,498045,40403,32024,708672,0.79430764938733,0,22,0,Personal,1
49,Private,85465,56966,241563,24333,0,1079953,0.7457746659531448,0,11,0,Business,1
32,Private,38456,14875,22709,78635,5856,298323,0.687267236681918,1,12,1,Personal,1
61,Business,63181,28533,141821,88210,16561,414368,0.9476718039777284,0,15,0,Personal,1
34,Self Employed,120616,61798,847144,40912,0,1496461,0.23747970170541166,0,1,0,Business,1
50,Business,50371,34773,63059,74831,7424,579615,0.09499771714720262,1,4,1,Business,1
64,Business,36444,18736,272029,78978,0,382395,0.6313877400983365,0,0,2,Business,1
63,Private,33764,16176,559673,11114,1999,217294,0.06440127664552409,0,5,0,Education,1
33,Private,81592,43525,580178,155130,11692,601836,0.5541907517450759,0,15,0,Personal,1
46,Private,42435,29208,398836,11336,2226,537885,0.6993357708338762,0,22,1,Car,1
26,Self Employed,60921,38208,135180,2561,5791,429462,0.6740012133398289,0,3,0,Personal,1
50,Self Employed,41239,15158,365169,100283,0,242241,0.33762782024682436,0,7,0,Education,1
46,Private,99147,61600,644639,9597,18541,3776442,0.6782087591684156,0,25,0,Home,1
30,Private,53644,34141,277805,28320,0,553200,0.33493093957244924,0,9,3,Car,1
38,Private,115485,66551,551277,107872,8477,1461338,0.8057205326363914,0,12,0,Car,1
38,Private,112975,63592,641413,3521,7557,592694,0.8719625383352743,0,18,1,Education,1
22,Business,46495,22147,269803,11413,3515,298497,0.6658369310385239,0,4,2,Personal,1
27,Private,109098,60732,291603,30157,0,1323776,0.6274287380836501,3,1,2,Car,0
23,Business,40028,23817,65163,45134,3037,436824,0.2876005724382823,0,0,0,Business,1
30,Private,57508,20077,222194,51408,3825,495175,0.4652550104054456,0,12,2,Personal,1
18,Self Employed,30704,12371,81655,66584,7955,192108,0.23018040872988654,0,0,2,Education,1
37,Business,69991,26430,98598,7533,23263,455152,0.704309037091166,0,5,3,Personal,1
64,Business,58734,37383,820056,15862,18019,819867,0.6503502675258284,0,17,2,Business,1
63,Government,66737,38173,513696,39579,8659,351931,0.10921669247372245,0,2,0,Education,1
25,Private,21675,10410,65005,39690,2412,259137,0.8978139573360252,0,7,0,Business,1
27,Private,14859,9367,72767,13047,0,136435,0.9876584505125634,3,1,1,Car,0
26,Private,24845,14576,135639,12881,2405,685862,0.1416441980459996,0,5,0,Home,1
58,Private,66136,44009,1009420,13598,0,338714,0.27554688349622614,0,1,0,Education,1
20,Business,73428,24284,88182,68791,25658,690632,0.8214906900365333,0,0,2,Business,1
28,Government,96529,48618,278539,74075,29702,2972776,0.39493784503634577,1,1,0,Home,0
29,Private,38456,22408,65498,2448,0,429520,0.057656595573955305,0,0,3,Car,1
27,Private,55558,21278,355336,13792,9835,333537,0.9117601617732509,1,3,0,Education,0
42,Business,32189,13868,207914,16929,0,211276,0.5253301088442802,0,1,1,Personal,1
42,Business,111350,52066,1074596,123170,19550,598042,0.03095398788338899,0,7,0,Education,1
28,Private,32028,19784,235829,88562,0,222507,0.43469087741541346,0,3,4,Personal,1
53,Government,99420,49454,812616,31692,22731,1024721,0.8344272102267891,0,0,1,Car,1
56,Self Employed,42159,20959,109084,3406,0,224663,0.3943836198544126,0,0,1,Education,1
43,Self Employed,126139,59582,580276,8366,0,915005,0.13028984096896312,0,14,3,Personal,1
31,Private,54708,21414,43609,19085,0,350660,0.041169541693571676,0,12,0,Personal,1
56,Business,53995,36134,692407,97851,10359,296893,0.7793797203556946,1,11,0,Education,0
57,Business,31180,13317,37568,4984,4419,953009,0.5103013893320543,0,5,4,Home,0
18,Private,179909,94809,533400,49013,0,1082392,0.32041850347142964,0,0,3,Personal,1
21,Private,88830,31935,80586,8365,0,870724,0.8263369400973495,0,0,0,Car,1
47,Private,66647,31570,58125,23269,0,2644064,0.11328773194236563,0,17,1,Home,1
29,Private,56598,37440,132463,45697,13579,316339,0.16372345104195185,0,11,1,Education,1
52,Private,32976,23023,265151,37377,0,286746,0.38901149936343693,2,10,3,Personal,0
30,Private,73420,32649,78057,46849,15356,763610,0.03915220029940747,0,4,0,Business,1
48,Government,47097,17030,385190,52394,0,314719,0.8538504694216827,0,6,2,Personal,1
55,Private,50742,21604,515364,12947,6081,1811613,0.45814276199166215,0,20,0,Home,1
60,Private,83665,36050,1300611,15578,0,872623,0.5938474470789733,0,4,1,Car,1
40,Private,58143,32432,561779,52742,13497,1856318,0.04626258271868744,0,10,0,Home,1
21,Private,49557,24702,164809,3182,7517,658731,0.8662886824768343,1,0,0,Business,1
33,Private,116005,70459,823085,23674,13405,1042387,0.9695425786457788,2,2,1,Car,0
24,Private,29991,17410,77432,77923,6562,233125,0.8877252882542088,0,4,0,Personal,1
39,Private,18161,7273,115516,66885,6057,231637,0.6842230768494136,0,0,5,Car,1
46,Self Employed,30406,18660,164351,50935,0,192743,0.7919775691791048,0,8,1,Personal,1
28,Private,53703,34315,151762,2653,0,1745271,0.8485916162324503,1,0,2,Home,1
50,Business,74364,40108,738347,67593,14086,609036,0.21664645076786415,1,14,0,Personal,1
46,Private,31367,21049,131063,74798,8249,231830,0.14325154443987465,0,14,0,Personal,1
56,Private,350000,214612,2191372,34689,101836,2000000,0.2042571104533748,0,2,0,Car,1
29,Government,54682,29427,171992,12653,5219,635849,0.8881822367478914,0,7,2,Car,1
24,Self Employed,53694,35570,301890,22196,3408,278481,0.3365512716981476,0,0,0,Education,1
56,Business,22611,12213,75045,45142,2002,173130,0.1532405092785163,0,6,0,Personal,1
59,Business,20626,10487,136339,52304,0,128990,0.9995884382019465,0,12,2,Personal,1
65,Business,16816,7441,260836,14617,5666,165714,0.16823684360955837,0,2,2,Car,1
43,Private,111619,72903,98357,13838,0,655622,0.11630877742573209,0,18,1,Personal,1
57,Private,101465,35420,1466890,41974,33071,2997014,0.8340277544647806,0,4,0,Home,1
26,Private,48978,23969,307395,36784,10696,462121,0.8451920409675853,0,5,2,Car,1
58,Private,23648,12177,166138,23596,1908,137072,0.5497762427812352,0,1,1,Education,1
51,Private,41501,21659,380816,18355,0,1652248,0.27511024833521835,0,2,4,Home,1
62,Business,115020,64498,1885737,34114,0,568486,0.3076768307447828,1,6,0,Education,1
30,Business,36225,18196,168885,2989,8423,341567,0.3035447768316666,0,5,0,Car,1
53,Private,28531,11490,61833,4361,2859,978062,0.8655655610498655,0,11,0,Home,1
42,Private,39003,25070,376894,27535,0,397608,0.017089885114659364,0,6,0,Business,1
41,Government,41121,23151,84642,9082,3695,1413189,0.7103359678651621,0,1,2,Home,1
61,Self Employed,76332,49102,377084,46720,0,846540,0.9552119836382447,0,6,0,Car,1
34,Private,13038,5351,104193,46400,2718,76761,0.7523626209209472,0,16,2,Personal,1
19,Business,54262,30105,83173,39132,16883,751814,0.49086880719724446,0,1,1,Business,1
30,Self Employed,32270,18899,196464,72178,1827,207113,0.08226063909725612,0,8,3,Personal,1
48,Private,35549,16116,219411,6553,0,480992,0.030538682225772718,0,23,1,Business,1
46,Private,77085,48170,732598,11002,7801,535571,0.2082240436917956,0,1,0,Personal,1
45,Government,22447,6756,75510,10722,0,655101,0.6122730408400898,0,24,3,Home,1
44,Business,54609,29377,292079,47751,0,335423,0.45419742959790055,0,10,0,Personal,1
32,Private,65431,35687,201437,24103,0,2221252,0.6018311705386353,0,9,3,Home,1
48,Business,69408,35643,262954,10737,0,2216584,0.0857821545054499,0,13,1,Home,1
57,Private,74915,41354,406835,6400,0,2955314,0.8277606870710832,1,8,0,Home,0
32,Self Employed,69088,25347,215366,69052,11921,2056518,0.6790638000782997,0,12,0,Home,1
50,Government,75475,43316,964235,37342,21182,2779563,0.637742544340257,0,7,1,Home,0
37,Private,28897,12550,160350,24556,8188,279698,0.1727102426046242,0,19,0,Car,1
59,Self Employed,111235,53484,867477,102978,14352,4319210,0.5460327724499058,0,6,0,Home,1
29,Self Employed,24083,10433,99520,58831,1317,817496,0.25548244558759503,0,1,1,Home,1
54,Self Employed,61218,29970,878341,7884,0,2343543,0.9325018270871254,1,23,0,Home,0
26,Private,32580,17874,152528,23286,0,371179,0.46675534433083066,0,0,2,Business,1
40,Business,17488,11110,134684,21970,3000,110906,0.30749103190403804,0,6,1,Personal,1
25,Business,34819,17178,82757,57792,10505,391528,0.9506777646985595,0,5,3,Car,0
49,Government,45657,19600,301016,6843,0,302502,0.2056969930767446,1,3,2,Personal,1
65,Business,112661,55787,459025,20032,12304,717560,0.4929321716929681,0,13,0,Personal,1
31,Private,146064,84062,851098,32362,38512,5734956,0.17083943705585658,0,6,0,Home,1
44,Self Employed,45352,19895,205116,89151,9862,337357,0.09430896633023833,2,0,0,Personal,0
42,Private,21302,9920,182281,70857,3313,133084,0.051926260992757434,0,0,1,Education,1
30,Business,22389,11757,46988,24897,1708,181199,0.015709829482176696,0,2,1,Personal,1
38,Government,77895,32529,347926,29997,6285,728550,0.7094288128789196,0,7,1,Business,1
62,Private,74973,28762,625026,59397,0,2925533,0.38788094380193583,0,22,0,Home,1
48,Private,34049,12126,95279,42922,8576,210674,0.9219154467292904,0,15,3,Education,1
54,Private,24232,10687,44574,65442,6503,160281,0.6265842880263162,0,0,0,Personal,1
65,Private,88908,28391,554402,69880,0,577862,0.8067944354029564,0,22,0,Personal,1
60,Government,23463,12515,215235,55618,3547,140698,0.28250921294652587,0,14,2,Personal,1
22,Self Employed,37549,13906,148558,2282,0,1062395,0.21272078357505197,0,4,0,Home,1
30,Business,65127,29369,240288,13172,17119,416696,0.4441738537252419,0,4,2,Personal,1
45,Self Employed,14756,6015,94115,17501,0,130912,0.8274598964957284,1,0,0,Car,0
60,Business,86856,47958,794549,35988,0,2719753,0.47917269410620533,0,22,1,Home,1
42,Private,204468,130887,1242156,12995,0,7500000,0.5503667373882765,0,9,3,Home,1
52,Private,52487,29042,107122,13727,2695,593898,0.35854792630490073,0,0,0,Car,1
64,Private,48012,24822,362331,17334,6238,579105,0.592388702763595,0,5,2,Business,1
56,Government,50342,28575,190996,95256,0,498639,0.5056136921292828,0,2,2,Car,1
24,Business,56101,17503,202099,19242,0,1687901,0.46247815555044813,0,1,4,Home,1
55,Government,31634,11044,358736,6548,3648,350021,0.5488078516071593,0,16,0,Business,1
49,Business,24969,8438,197638,2191,7438,763746,0.4187764286904091,1,7,1,Home,0
20,Government,39661,13456,57208,10099,9389,1532886,0.7874340379118332,0,0,0,Home,0
62,Self Employed,53753,21726,228641,85813,5389,341243,0.06807178811868408,0,8,1,Personal,1
56,Private,26928,13809,39080,95027,4606,973932,0.354147567926257,0,4,0,Home,1
54,Government,21851,7557,145443,24587,0,158603,0.7532124514868281,0,20,3,Personal,1
39,Self Employed,37637,25369,183307,33184,5767,1362462,0.3656251836257285,0,2,0,Home,0
25,Private,22025,14133,41724,49677,2595,182025,0.46955204995283795,0,1,5,Personal,1
34,Self Employed,73355,50516,518096,3725,0,2322319,0.39222068151930867,0,2,1,Home,1
44,Private,12000,3804,59816,16066,0,68020,0.3502626598640214,0,4,0,Education,1
50,Government,24321,15579,223773,32837,6236,135591,0.5496703174322944,0,0,1,Education,1
63,Business,114475,71145,1274233,70558,0,1269813,0.1635524719488638,0,14,0,Business,1
34,Private,42914,28359,244908,40929,0,1631657,0.4358738626771924,1,12,2,Home,1
59,Self Employed,54740,27981,787013,14926,14701,320823,0.7545458861379314,0,24,2,Personal,1
29,Private,45371,27910,27156,74232,0,233836,0.009373362834273258,0,10,2,Education,1
65,Private,33644,10783,73644,34774,6483,445351,0.6028450829539624,0,23,1,Business,1
63,Private,94571,31241,1174923,55200,5150,791898,0.98204493764864,0,22,0,Personal,1
44,Private,34782,12083,160766,16608,0,437910,0.40275085112627096,0,10,4,Business,1
65,Private,29819,19856,510331,2064,0,943790,0.5391307225960866,0,18,1,Home,1
25,Private,72697,23587,128618,7451,15336,908555,0.14026859032440087,0,2,3,Car,1
40,Private,15392,5234,38493,80591,0,142046,0.7064374638300046,0,10,0,Car,1
59,Self Employed,41305,27763,398989,3010,0,1265229,0.4178566841586795,0,0,1,Home,1
46,Self Employed,35904,12313,142899,29193,5738,332686,0.7690384807617412,0,13,1,Car,1
37,Government,40843,26462,153824,17784,0,251289,0.12587097850160267,0,0,0,Personal,1
33,Private,36569,22515,297980,18841,0,276459,0.0755853775474401,1,14,3,Personal,1
34,Private,61393,19407,48483,17365,0,1720091,0.2809718148783543,1,2,1,Home,1
33,Government,94827,29276,467771,4094,8882,3436075,0.1745342866466535,0,10,2,Home,1
36,Private,64576,33176,233383,5914,17727,708940,0.817207129903439,0,18,2,Business,1
25,Government,40048,27988,103288,3950,11893,364560,0.7578692453435774,2,5,1,Car,0
55,Business,71600,46649,309601,3662,12835,2212776,0.9665967665513215,0,17,0,Home,1
55,Self Employed,76814,32569,212840,4684,0,2491997,0.06665034741800502,0,11,1,Home,1
46,Government,60873,27668,70807,37782,13656,637925,0.2874371683062007,0,25,2,Car,1
58,Government,91967,41859,1406014,5638,11704,3121412,0.9704746692582548,0,21,0,Home,1
53,Self Employed,12000,7124,115598,11093,0,132994,0.10659980728421103,0,1,2,Car,1
43,Private,49814,21741,451893,34096,12903,1589337,0.4898200198712537,0,13,0,Home,1
48,Self Employed,58965,21175,93166,5572,18485,757013,0.6558386747155887,0,12,0,Car,1
61,Business,20156,12070,25052,74323,2709,99830,0.2275238553816269,0,11,0,Education,1
29,Private,55963,27041,270604,21473,18182,1770895,0.7761612922467043,1,10,5,Home,0
34,Private,84878,28070,570315,100951,0,2930771,0.8522100440193191,0,10,2,Home,1
32,Self Employed,42859,26402,158246,8414,2265,214689,0.39769760600820303,0,1,5,Education,1
26,Business,72687,38823,214698,2933,0,2113314,0.704165136068964,0,5,0,Home,1
56,Private,90549,44889,571911,28768,6954,405308,0.5307363831019766,0,4,4,Education,1
59,Self Employed,109697,62454,355032,13957,12301,941960,0.6801936251008244,0,1,0,Personal,1
65,Private,98448,49435,1312747,27486,10431,1281136,0.4499135053228218,0,24,0,Business,1
29,Private,111230,62218,227296,21253,7493,4344804,0.03391489437543793,2,9,0,Home,0
49,Self Employed,36325,23502,174022,20328,0,165342,0.3243882069456424,0,1,0,Education,1
42,Business,38790,21156,300553,59150,11578,234482,0.29484474898462665,0,0,2,Personal,1
56,Private,12000,6766,11217,8389,0,89282,0.9241996963990805,0,23,1,Personal,1
35,Self Employed,25871,14113,188550,22772,0,707724,0.43842597274427697,1,0,0,Home,1
32,Private,101830,52185,786747,18135,18079,3127463,0.9034804365359266,0,9,0,Home,1
49,Private,34101,12576,49411,35604,6056,226156,0.005667626336348652,0,8,0,Education,1
23,Private,62227,27023,235539,3542,0,1983560,0.6322554492454748,0,3,4,Home,1
61,Private,56638,32693,410380,24613,13167,491977,0.4566619632298221,0,8,0,Personal,1
60,Private,103198,48522,224656,21533,6988,2956151,0.04466687082709153,0,5,1,Home,1
52,Private,14585,6744,141994,111009,3611,101420,0.46775775592909197,0,24,0,Personal,1
51,Self Employed,60571,36567,524366,44295,0,538000,0.38383038220409693,0,16,2,Car,1
55,Self Employed,59983,18128,585028,7051,17692,688351,0.2132042123025979,2,23,1,Car,0
22,Private,29299,16747,141833,23352,10015,153071,0.07879149967413468,0,3,1,Education,1
35,Private,87216,43232,269835,47937,27297,2952908,0.7903447872505441,1,4,0,Home,0
33,Private,21175,9543,129925,24306,5632,276597,0.6084344493318528,1,15,2,Business,0
25,Business,92848,40501,470033,15234,16697,1048921,0.5907239724333468,0,7,0,Car,1
42,Private,13448,4964,33250,16179,1537,104498,0.9057805132774083,1,23,1,Personal,1
49,Government,28482,12352,357185,15718,7105,952085,0.012296646426895763,0,21,1,Home,1
43,Government,45074,20579,197039,2604,4979,548473,0.5414638715395788,0,25,0,Car,1
39,Private,55859,26531,425011,41346,0,423832,0.9527471064912075,1,19,0,Personal,1
48,Private,15980,9091,157374,30316,0,133517,0.45005939129923256,0,19,0,Personal,1
60,Self Employed,91651,44123,784575,11387,15419,1180553,0.47212463510263736,0,1,0,Business,1
27,Self Employed,77044,47652,101608,31829,0,803762,0.06959643735839549,0,8,0,Business,1
29,Private,153581,85374,381171,13076,0,1716871,0.7040383162485173,0,2,1,Car,1
45,Private,74702,28075,252887,10366,18240,2903926,0.7619261039270137,0,21,0,Home,1
23,Private,31512,12947,106054,42545,9024,421076,0.13904984469570436,0,3,4,Business,1
37,Business,25776,8549,78189,51681,0,863352,0.6382298168111238,2,14,2,Home,0
22,Private,38087,25833,128501,31481,12852,411893,0.3734760579377434,0,4,0,Business,1
40,Self Employed,181405,118751,643758,47994,21114,5422357,0.564774955306829,0,17,1,Home,1
